date,t_min_c_pred,t_max_c_pred,t_avg_c_pred,humidity_avg_pct_pred,rain_probability,rain_predicted
2025-03-27,26.696103855093526,35.91239820105411,30.94429013948273,67.75885288473167,0.14629822174657545,Sunny
2025-03-28,27.20227241119155,36.240300352375655,31.17389625682896,67.4840376741534,0.07506675256082833,Sunny
2025-03-29,27.30577857837004,36.62854768944087,31.519579520893917,66.35317259626113,0.1289514215468292,Sunny
2025-03-30,27.278898771169313,36.58334349538721,31.48188277516924,66.62833829760045,0.1643762642225291,Sunny
2025-03-31,27.86830194144043,36.55195334604086,31.544207692661022,66.57726881680904,0.15655762160706588,Sunny
2025-04-01,27.252241327130946,36.31171252540527,31.375958350964474,68.35998121360615,0.16442857408279798,Sunny
2025-04-02,27.252241327130946,36.31171252540527,31.375958350964474,67.89255439370791,0.16442857408279798,Sunny
2025-04-03,27.069512591967705,36.31171252540527,31.165870179306385,67.89255439370791,0.16442857408279798,Sunny
2025-04-04,26.202242378671645,35.22915250876092,30.52489318311901,71.84425830411794,0.14855095547038516,Sunny
2025-04-05,25.789794038255014,34.57327617495407,29.818756803384016,73.45349022026522,0.14164107629756806,Sunny
2025-04-06,25.95569587536595,34.57327617495407,29.818756803384016,73.52834335858935,0.14164107629756806,Sunny
2025-04-07,25.72435880828358,34.13904573817895,29.3277644260393,73.5322350974438,0.2625767236643477,Sunny
2025-04-08,25.43188108266504,34.51721245117091,29.50940150447513,73.1254261952656,0.18407607100056586,Sunny
2025-04-09,26.03142035086525,34.95144288794603,30.080050855187437,72.9058752421619,0.18271666624798436,Sunny
2025-04-10,25.749474441846875,34.72209943132448,29.58905847784272,73.05999269804735,0.18271666624798436,Sunny
2025-04-11,25.749474441846875,34.72209943132448,29.58905847784272,72.86239980433137,0.18271666624798436,Sunny
2025-04-12,25.823079971692813,34.72209943132448,29.58905847784272,73.02218119158347,0.27041376439551884,Sunny
2025-04-13,26.195079667744295,35.1563298680996,30.165713143091104,72.86806373569802,0.27041376439551884,Sunny
2025-04-14,26.195079667744295,35.1563298680996,30.165713143091104,72.86806373569802,0.27041376439551884,Sunny
2025-04-15,26.195079667744295,35.1563298680996,30.165713143091104,72.86806373569802,0.27041376439551884,Sunny
2025-04-16,26.195079667744295,35.1563298680996,30.266598150059593,73.36545786552139,0.2951919064958673,Sunny
2025-04-17,26.195079667744295,35.1563298680996,30.266598150059593,73.36545786552139,0.2951919064958673,Sunny
2025-04-18,26.195079667744295,35.1563298680996,30.266598150059593,73.36545786552139,0.2951919064958673,Sunny
2025-04-19,25.713697233713624,35.14233211167599,30.227116988849797,73.41612373684757,0.3870543551832167,Sunny
2025-04-20,25.713697233713624,35.14233211167599,30.227116988849797,73.41612373684757,0.3870543551832167,Sunny
2025-04-21,25.713697233713624,35.14233211167599,30.227116988849797,73.41612373684757,0.3870543551832167,Sunny
2025-04-22,26.006174959332164,35.14233211167599,30.315272102909095,73.41612373684757,0.3273998066007045,Sunny
2025-04-23,25.713697233713624,34.64177686727051,29.93297818643242,73.41612373684757,0.3870543551832167,Sunny
2025-04-24,25.713697233713624,35.14233211167599,30.227116988849797,73.41612373684757,0.3870543551832167,Sunny
2025-04-25,25.713697233713624,35.14233211167599,30.227116988849797,73.41612373684757,0.3870543551832167,Sunny
2025-04-26,25.760367866564426,34.32254279332293,29.453173403279845,73.71527678157875,0.4740588098863785,Sunny
2025-04-27,25.760367866564426,34.280551141944734,29.453173403279845,73.71527678157875,0.4740588098863785,Sunny
2025-04-28,25.760367866564426,33.8880609953042,29.243780341643852,73.96726508645195,0.4740588098863785,Sunny
2025-04-29,25.760367866564426,33.8880609953042,29.243780341643852,73.96726508645195,0.4740588098863785,Sunny
2025-04-30,25.760367866564426,33.8880609953042,29.243780341643852,73.96726508645195,0.4740588098863785,Sunny
2025-05-01,25.758565715629267,34.356541380460165,29.633171451173133,76.45528130396973,0.6286612557792393,Sunny
2025-05-02,25.611921761517152,33.97830035148685,29.314883209464504,76.57245362053861,0.6286612557792393,Sunny
2025-05-03,25.611921761517152,33.97830035148685,29.314883209464504,76.57245362053861,0.6286612557792393,Sunny
2025-05-04,25.758565715629267,34.29621030576731,29.633171451173133,77.25650378838415,0.6286612557792393,Sunny
2025-05-05,25.758565715629267,34.29621030576731,29.633171451173133,75.99910160652675,0.6286612557792393,Sunny
2025-05-06,25.758565715629267,34.29621030576731,29.618503545423703,75.81797081480094,0.6286612557792393,Sunny
2025-05-07,25.758565715629267,34.29621030576731,29.618503545423703,75.50170747670337,0.6286612557792393,Sunny
2025-05-08,25.758565715629267,34.29621030576731,29.618503545423703,75.50170747670337,0.5829558780059949,Sunny
2025-05-09,25.758565715629267,34.2485133924081,29.618503545423703,75.50170747670337,0.5829558780059949,Sunny
2025-05-10,26.469194375676476,35.49675431858547,30.79008132850605,74.54292693046202,0.451874008033049,Sunny
2025-05-11,26.469194375676476,34.88541250999109,30.477663104340856,74.54292693046202,0.451874008033049,Sunny
2025-05-12,26.469194375676476,34.88541250999109,30.401169787006502,74.54292693046202,0.451874008033049,Sunny
2025-05-13,26.469194375676476,34.96372769125108,30.401169787006502,74.54292693046202,0.451874008033049,Sunny
2025-05-14,26.469194375676476,34.96372769125108,30.474950179494332,74.54292693046202,0.4656572323260278,Sunny
2025-05-15,26.469194375676476,34.96372769125108,30.474950179494332,74.54292693046202,0.4656572323260278,Sunny
2025-05-16,26.469194375676476,34.96372769125108,30.474950179494332,74.54292693046202,0.4656572323260278,Sunny
2025-05-17,26.469194375676476,34.96372769125108,30.474950179494332,74.54292693046202,0.4656572323260278,Sunny
2025-05-18,26.469194375676476,34.96372769125108,30.401169787006502,74.54292693046202,0.451874008033049,Sunny
2025-05-19,26.469194375676476,34.96372769125108,30.401169787006502,74.44823803459566,0.451874008033049,Sunny
2025-05-20,26.469194375676476,34.96372769125108,30.401169787006502,74.44823803459566,0.451874008033049,Sunny
2025-05-21,26.74110754977001,34.94870772260894,30.401169787006502,72.44074237001229,0.3125009946264872,Sunny
2025-05-22,27.051790302884577,35.02589749989192,30.649538974382313,70.0306468271594,0.3125009946264872,Sunny
2025-05-23,27.051790302884577,34.93578669922741,30.50473416641549,70.0306468271594,0.3296261686104578,Sunny
2025-05-24,27.051790302884577,34.93578669922741,30.50473416641549,70.30581252849872,0.35192668078930867,Sunny
2025-05-25,26.904432867998462,34.86036694468571,30.50473416641549,69.85121529095863,0.3867866560167146,Sunny
2025-05-26,26.904432867998462,34.656995787565286,30.489386520471015,70.36706028042548,0.48735473547422903,Sunny
2025-05-27,26.57235364677483,34.67201575620743,30.489386520471015,73.23666507963154,0.5784567427452814,Sunny
2025-05-28,26.57235364677483,34.67201575620743,30.489386520471015,73.23666507963154,0.5784567427452814,Sunny
2025-05-29,26.57235364677483,34.67201575620743,30.489386520471015,73.45629761656834,0.5784567427452814,Sunny
2025-05-30,26.57235364677483,34.67201575620743,30.489386520471015,73.45629761656834,0.5784567427452814,Sunny
2025-05-31,26.57235364677483,34.67201575620743,30.489386520471015,73.45629761656834,0.5784567427452814,Sunny
2025-06-01,27.375368149775593,35.61268646685949,31.408297788870946,67.09300962996606,0.4773666199354944,Sunny
2025-06-02,27.375368149775593,35.61268646685949,31.408297788870946,67.09300962996606,0.4773666199354944,Sunny
2025-06-03,27.375368149775593,35.61268646685949,31.408297788870946,68.7276171289854,0.4773666199354944,Sunny
2025-06-04,27.47188665030299,35.61268646685949,31.408297788870946,67.09300962996606,0.4773666199354944,Sunny
2025-06-05,27.47188665030299,35.29625310442171,31.350742387680445,67.09300962996606,0.4773666199354944,Sunny
2025-06-06,27.619244085189106,35.29625310442171,31.15114136150346,66.7715243379502,0.42094063881163374,Sunny
2025-06-07,27.316917726834856,35.16445429780461,30.800985583048753,66.64414424701218,0.42094063881163374,Sunny
2025-06-08,26.86306173544061,34.16323949508743,30.49479590441443,66.64414424701218,0.42094063881163374,Sunny
2025-06-09,26.935889875057835,34.2570489328232,30.28630049595195,67.78134254629526,0.43185006303881435,Sunny
2025-06-10,26.589945811665515,33.70680063967311,29.985617103889638,70.47278446451325,0.43482661880936707,Sunny
2025-06-11,26.725649297077915,33.70680063967311,29.985617103889638,70.47278446451325,0.4002876845717098,Sunny
2025-06-12,26.725649297077915,33.52252558598837,29.985617103889638,70.47278446451325,0.4002876845717098,Sunny
2025-06-13,26.725649297077915,33.50514469875112,29.985617103889638,71.20662400406991,0.4002876845717098,Sunny
2025-06-14,26.69412932655407,33.28893636991428,29.985617103889638,71.20662400406991,0.45999655454561983,Sunny
2025-06-15,26.69412932655407,33.23674755473978,29.741406876837868,71.39383218291998,0.5728529878266826,Sunny
2025-06-16,26.69412932655407,33.23674755473978,29.759845886320157,72.55770488919863,0.559217470174063,Sunny
2025-06-17,26.610294364492987,33.456456929449146,29.759845886320157,71.5247933591948,0.559217470174063,Sunny
2025-06-18,26.610294364492987,33.467907409189316,29.759845886320157,70.52505914161911,0.559217470174063,Sunny
2025-06-19,26.56577174718541,33.467907409189316,29.694495684164796,70.94283729421619,0.559217470174063,Sunny
2025-06-20,26.33453308434057,33.8392720991486,29.694495684164796,72.6092116405984,0.5808501819301104,Sunny
2025-06-21,26.610724243279808,34.09426662937575,30.125282181788577,70.94283729421619,0.5660783892316573,Sunny
2025-06-22,26.64591663751038,34.09426662937575,30.125282181788577,70.94283729421619,0.5602212623774693,Sunny
2025-06-23,26.64591663751038,34.09426662937575,30.125282181788577,70.94283729421619,0.5602212623774693,Sunny
2025-06-24,26.33453308434057,34.209227728355906,30.125282181788577,72.82120992935987,0.6008274787673357,Sunny
